Kingdom	Phylum	Order	Class	Family	Genus	Species	Strain
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia_mucilaginosa	Rothia_mucilaginosa_DY-18
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_gerencseriae	Actinomyces_gerencseriae_DSM_6844
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas_sp._oral_taxon_110	Parvimonas_sp._oral_taxon_110_str._F0139
Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	Scardovia_wiggsiae_F0424
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_gracilis	Campylobacter_gracilis
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_meningitidis	Neisseria_meningitidis
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces	Actinomyces
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus_13826
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_mucosa	Neisseria_mucosa
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_cristatus	Streptococcus_cristatus_ATCC_51100
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_hofstadii	Leptotrichia_hofstadii_F0254
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_periodonticum	Fusobacterium_periodonticum_D10
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_sp._oral_taxon_448	Actinomyces_sp._oral_taxon_448_str._F0400
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_mucosa	Neisseria_mucosa
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_aurantiaca	Prevotella_aurantiaca_JCM_15754
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_medium	Treponema_medium
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella_rava	Alloprevotella_rava_F0323
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_sp._oral_taxon_278	Porphyromonas_sp._oral_taxon_278_str._W7784
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_gracilis	Campylobacter_gracilis
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_catoniae	Porphyromonas_catoniae_F0037
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_215	Leptotrichia_sp._oral_taxon_215_str._W9775
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoanaerobacter	[Eubacterium]_yurii	[Eubacterium]_yurii_subsp._margaretiae_ATCC_43715
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_showae	Campylobacter_showae
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Abiotrophia_defectiva	Abiotrophia_defectiva
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_shahii	Leptotrichia_shahii_DSM_19757
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_sp._oral_taxon_306	Prevotella_sp._oral_taxon_306_str._F0472
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia_aeria	Rothia_aeria_F0474
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_bacterium_oral_taxon_500	Lachnospiraceae_oral_taxon_107_str._F0167	Lachnospiraceae_oral_taxon_107_str._F0167
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_mitis	Streptococcus_mitis_bv._2_str._SK95
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_salivae	Prevotella_salivae_DSM_15606
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_catoniae	Porphyromonas_catoniae_F0037
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_bacterium_oral_taxon_082	Lachnospiraceae_bacterium_oral_taxon_082_str._F0431	Lachnospiraceae_bacterium_oral_taxon_082_str._F0431
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_shahii	Leptotrichia_shahii_DSM_19757
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella_sp._oral_taxon_807	Olsenella_sp._oral_taxon_807
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter_hiranonis	Peptacetobacter_hiranonis
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium	Clostridium
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_buccalis	Leptotrichia_buccalis_C-1013-b
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII._Incertae_Sedis	[Eubacterium]_infirmum	Eubacterium_infirmum_F0142	Eubacterium_infirmum_F0142
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_sp._oral_taxon_848	Actinomyces_sp._oral_taxon_848_str._F0332
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sp._oral_taxon_863	Capnocytophaga_sp._oral_taxon_863_str._F0517
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_mucosa	Neisseria_mucosa
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_infelix	Selenomonas_infelix_ATCC_43532
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_bacterium_oral_taxon_082	Lachnospiraceae_bacterium_oral_taxon_082_str._F0431	Lachnospiraceae_bacterium_oral_taxon_082_str._F0431
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_cristatus	Streptococcus_cristatus_ATCC_51100
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	Lautropia_mirabilis	Lautropia_mirabilis
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Catonella	Catonella_morbi	Catonella_morbi_ATCC_51271
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_sp._OMZ_806	Treponema_sp._OMZ_806
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus_13826
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurellaceae	Pasteurellaceae	Pasteurellaceae
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_infelix	Selenomonas_infelix_ATCC_43532
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_mitis	Streptococcus_mitis
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_chauvoei	Clostridium_chauvoei
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_sp._oral_taxon_317	Prevotella_sp._oral_taxon_317_str._F0108
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_socranskii	Treponema_socranskii_subsp._socranskii_VPI_DR56BR1116_=_ATCC_35536
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_salivae	Prevotella_salivae_F0493
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_sp._oral_taxon_299	Prevotella_sp._oral_taxon_299_str._F0039
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_nucleatum	Fusobacterium_nucleatum_subsp._animalis
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus_laterosporus	Brevibacillus_laterosporus
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales	Bacteroidales	Bacteroidales	Bacteroidales
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella_sp._oral_taxon_HOT-286	Tannerella_sp._oral_taxon_BU063_isolate_Cell_2
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	unclassified_Selenomonas	unclassified_Selenomonas
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488
